sasdate;date_key;word_date;date;year;quarter;month;day_of_month;week;day_of_week;weekday;month_and_year;holiday;timezone_id;timezone;timezone_offset
22943;102522;25-10-2022;10/25/2022;2022;4;10;25;43;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22944;102622;26-10-2022;10/26/2022;2022;4;10;26;43;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22945;102722;27-10-2022;10/27/2022;2022;4;10;27;43;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22946;102822;28-10-2022;10/28/2022;2022;4;10;28;43;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22947;102922;29-10-2022;10/29/2022;2022;4;10;29;43;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22948;103022;30-10-2022;10/30/2022;2022;4;10;30;44;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22949;103122;31-10-2022;10/31/2022;2022;4;10;31;44;Mon;2;01-01-1960;HALLOWEEN;ETC/GMT+7;GMT-07:00;-25200
22950;110122;01-11-2022;11-01-2022;2022;4;11;1;44;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22951;110222;02-11-2022;11-02-2022;2022;4;11;2;44;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22952;110322;03-11-2022;11-03-2022;2022;4;11;3;44;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22953;110422;04-11-2022;11-04-2022;2022;4;11;4;44;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22954;110522;05-11-2022;11-05-2022;2022;4;11;5;44;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22955;110622;06-11-2022;11-06-2022;2022;4;11;6;45;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22956;110722;07-11-2022;11-07-2022;2022;4;11;7;45;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22957;110822;08-11-2022;11-08-2022;2022;4;11;8;45;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22958;110922;09-11-2022;11-09-2022;2022;4;11;9;45;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22959;111022;10-11-2022;11-10-2022;2022;4;11;10;45;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22960;111122;11-11-2022;11-11-2022;2022;4;11;11;45;Fri;6;01-01-1960;VETERANS;ETC/GMT+7;GMT-07:00;-25200
22961;111222;12-11-2022;11-12-2022;2022;4;11;12;45;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22962;111322;13-11-2022;11/13/2022;2022;4;11;13;46;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22963;111422;14-11-2022;11/14/2022;2022;4;11;14;46;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22964;111522;15-11-2022;11/15/2022;2022;4;11;15;46;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22965;111622;16-11-2022;11/16/2022;2022;4;11;16;46;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22966;111722;17-11-2022;11/17/2022;2022;4;11;17;46;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22967;111822;18-11-2022;11/18/2022;2022;4;11;18;46;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22968;111922;19-11-2022;11/19/2022;2022;4;11;19;46;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22969;112022;20-11-2022;11/20/2022;2022;4;11;20;47;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22970;112122;21-11-2022;11/21/2022;2022;4;11;21;47;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22971;112222;22-11-2022;11/22/2022;2022;4;11;22;47;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22972;112322;23-11-2022;11/23/2022;2022;4;11;23;47;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22973;112422;24-11-2022;11/24/2022;2022;4;11;24;47;Thu;5;01-01-1960;THANKSGIVING;ETC/GMT+7;GMT-07:00;-25200
22974;112522;25-11-2022;11/25/2022;2022;4;11;25;47;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22975;112622;26-11-2022;11/26/2022;2022;4;11;26;47;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22976;112722;27-11-2022;11/27/2022;2022;4;11;27;48;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22977;112822;28-11-2022;11/28/2022;2022;4;11;28;48;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22978;112922;29-11-2022;11/29/2022;2022;4;11;29;48;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22979;113022;30-11-2022;11/30/2022;2022;4;11;30;48;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22980;120122;01-12-2022;12-01-2022;2022;4;12;1;48;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22981;120222;02-12-2022;12-02-2022;2022;4;12;2;48;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22982;120322;03-12-2022;12-03-2022;2022;4;12;3;48;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22983;120422;04-12-2022;12-04-2022;2022;4;12;4;49;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22984;120522;05-12-2022;12-05-2022;2022;4;12;5;49;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22985;120622;06-12-2022;12-06-2022;2022;4;12;6;49;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22986;120722;07-12-2022;12-07-2022;2022;4;12;7;49;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22987;120822;08-12-2022;12-08-2022;2022;4;12;8;49;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22988;120922;09-12-2022;12-09-2022;2022;4;12;9;49;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22989;121022;10-12-2022;12-10-2022;2022;4;12;10;49;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22990;121122;11-12-2022;12-11-2022;2022;4;12;11;50;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22991;121222;12-12-2022;12-12-2022;2022;4;12;12;50;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22992;121322;13-12-2022;12/13/2022;2022;4;12;13;50;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22993;121422;14-12-2022;12/14/2022;2022;4;12;14;50;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22994;121522;15-12-2022;12/15/2022;2022;4;12;15;50;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22995;121622;16-12-2022;12/16/2022;2022;4;12;16;50;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22996;121722;17-12-2022;12/17/2022;2022;4;12;17;50;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22997;121822;18-12-2022;12/18/2022;2022;4;12;18;51;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22998;121922;19-12-2022;12/19/2022;2022;4;12;19;51;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
22999;122022;20-12-2022;12/20/2022;2022;4;12;20;51;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23000;122122;21-12-2022;12/21/2022;2022;4;12;21;51;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23001;122222;22-12-2022;12/22/2022;2022;4;12;22;51;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23002;122322;23-12-2022;12/23/2022;2022;4;12;23;51;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23003;122422;24-12-2022;12/24/2022;2022;4;12;24;51;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23004;122522;25-12-2022;12/25/2022;2022;4;12;25;52;Sun;1;01-01-1960;CHRISTMAS;ETC/GMT+7;GMT-07:00;-25200
23005;122622;26-12-2022;12/26/2022;2022;4;12;26;52;Mon;2;01-01-1960;BOXING;ETC/GMT+7;GMT-07:00;-25200
23006;122722;27-12-2022;12/27/2022;2022;4;12;27;52;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23007;122822;28-12-2022;12/28/2022;2022;4;12;28;52;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23008;122922;29-12-2022;12/29/2022;2022;4;12;29;52;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23009;123022;30-12-2022;12/30/2022;2022;4;12;30;52;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23010;123122;31-12-2022;12/31/2022;2022;4;12;31;52;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23011;10123;01-01-2023;01-01-2023;2023;1;1;1;1;Sun;1;01-01-1960;NEWYEAR;ETC/GMT+7;GMT-07:00;-25200
23012;10223;02-01-2023;01-02-2023;2023;1;1;2;1;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23013;10323;03-01-2023;01-03-2023;2023;1;1;3;1;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23014;10423;04-01-2023;01-04-2023;2023;1;1;4;1;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23015;10523;05-01-2023;01-05-2023;2023;1;1;5;1;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23016;10623;06-01-2023;01-06-2023;2023;1;1;6;1;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23017;10723;07-01-2023;01-07-2023;2023;1;1;7;1;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23018;10823;08-01-2023;01-08-2023;2023;1;1;8;2;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23019;10923;09-01-2023;01-09-2023;2023;1;1;9;2;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23020;11023;10-01-2023;01-10-2023;2023;1;1;10;2;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23021;11123;11-01-2023;01-11-2023;2023;1;1;11;2;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23022;11223;12-01-2023;01-12-2023;2023;1;1;12;2;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23023;11323;13-01-2023;01/13/2023;2023;1;1;13;2;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23024;11423;14-01-2023;01/14/2023;2023;1;1;14;2;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23025;11523;15-01-2023;01/15/2023;2023;1;1;15;3;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23026;11623;16-01-2023;01/16/2023;2023;1;1;16;3;Mon;2;01-01-1960;MLK;ETC/GMT+7;GMT-07:00;-25200
23027;11723;17-01-2023;01/17/2023;2023;1;1;17;3;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23028;11823;18-01-2023;01/18/2023;2023;1;1;18;3;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23029;11923;19-01-2023;01/19/2023;2023;1;1;19;3;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23030;12023;20-01-2023;01/20/2023;2023;1;1;20;3;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23031;12123;21-01-2023;01/21/2023;2023;1;1;21;3;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23032;12223;22-01-2023;01/22/2023;2023;1;1;22;4;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23033;12323;23-01-2023;01/23/2023;2023;1;1;23;4;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23034;12423;24-01-2023;01/24/2023;2023;1;1;24;4;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23035;12523;25-01-2023;01/25/2023;2023;1;1;25;4;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23036;12623;26-01-2023;01/26/2023;2023;1;1;26;4;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23037;12723;27-01-2023;01/27/2023;2023;1;1;27;4;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23038;12823;28-01-2023;01/28/2023;2023;1;1;28;4;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23039;12923;29-01-2023;01/29/2023;2023;1;1;29;5;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23040;13023;30-01-2023;01/30/2023;2023;1;1;30;5;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23041;13123;31-01-2023;01/31/2023;2023;1;1;31;5;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23042;20123;01-02-2023;02-01-2023;2023;1;2;1;5;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23043;20223;02-02-2023;02-02-2023;2023;1;2;2;5;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23044;20323;03-02-2023;02-03-2023;2023;1;2;3;5;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23045;20423;04-02-2023;02-04-2023;2023;1;2;4;5;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23046;20523;05-02-2023;02-05-2023;2023;1;2;5;6;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23047;20623;06-02-2023;02-06-2023;2023;1;2;6;6;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23048;20723;07-02-2023;02-07-2023;2023;1;2;7;6;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23049;20823;08-02-2023;02-08-2023;2023;1;2;8;6;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23050;20923;09-02-2023;02-09-2023;2023;1;2;9;6;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23051;21023;10-02-2023;02-10-2023;2023;1;2;10;6;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23052;21123;11-02-2023;02-11-2023;2023;1;2;11;6;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23053;21223;12-02-2023;02-12-2023;2023;1;2;12;7;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23054;21323;13-02-2023;02/13/2023;2023;1;2;13;7;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23055;21423;14-02-2023;02/14/2023;2023;1;2;14;7;Tue;3;01-01-1960;VALENTINES;ETC/GMT+7;GMT-07:00;-25200
23056;21523;15-02-2023;02/15/2023;2023;1;2;15;7;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23057;21623;16-02-2023;02/16/2023;2023;1;2;16;7;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23058;21723;17-02-2023;02/17/2023;2023;1;2;17;7;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23059;21823;18-02-2023;02/18/2023;2023;1;2;18;7;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23060;21923;19-02-2023;02/19/2023;2023;1;2;19;8;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23061;22023;20-02-2023;02/20/2023;2023;1;2;20;8;Mon;2;01-01-1960;USPRESIDENTS;ETC/GMT+7;GMT-07:00;-25200
23062;22123;21-02-2023;02/21/2023;2023;1;2;21;8;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23063;22223;22-02-2023;02/22/2023;2023;1;2;22;8;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23064;22323;23-02-2023;02/23/2023;2023;1;2;23;8;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23065;22423;24-02-2023;02/24/2023;2023;1;2;24;8;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23066;22523;25-02-2023;02/25/2023;2023;1;2;25;8;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23067;22623;26-02-2023;02/26/2023;2023;1;2;26;9;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23068;22723;27-02-2023;02/27/2023;2023;1;2;27;9;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23069;22823;28-02-2023;02/28/2023;2023;1;2;28;9;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23070;30123;01-03-2023;03-01-2023;2023;1;3;1;9;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23071;30223;02-03-2023;03-02-2023;2023;1;3;2;9;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23072;30323;03-03-2023;03-03-2023;2023;1;3;3;9;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23073;30423;04-03-2023;03-04-2023;2023;1;3;4;9;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23074;30523;05-03-2023;03-05-2023;2023;1;3;5;10;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23075;30623;06-03-2023;03-06-2023;2023;1;3;6;10;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23076;30723;07-03-2023;03-07-2023;2023;1;3;7;10;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23077;30823;08-03-2023;03-08-2023;2023;1;3;8;10;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23078;30923;09-03-2023;03-09-2023;2023;1;3;9;10;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23079;31023;10-03-2023;03-10-2023;2023;1;3;10;10;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23080;31123;11-03-2023;03-11-2023;2023;1;3;11;10;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23081;31223;12-03-2023;03-12-2023;2023;1;3;12;11;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23082;31323;13-03-2023;03/13/2023;2023;1;3;13;11;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23083;31423;14-03-2023;03/14/2023;2023;1;3;14;11;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23084;31523;15-03-2023;03/15/2023;2023;1;3;15;11;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23085;31623;16-03-2023;03/16/2023;2023;1;3;16;11;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23086;31723;17-03-2023;03/17/2023;2023;1;3;17;11;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23087;31823;18-03-2023;03/18/2023;2023;1;3;18;11;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23088;31923;19-03-2023;03/19/2023;2023;1;3;19;12;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23089;32023;20-03-2023;03/20/2023;2023;1;3;20;12;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23090;32123;21-03-2023;03/21/2023;2023;1;3;21;12;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23091;32223;22-03-2023;03/22/2023;2023;1;3;22;12;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23092;32323;23-03-2023;03/23/2023;2023;1;3;23;12;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23093;32423;24-03-2023;03/24/2023;2023;1;3;24;12;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23094;32523;25-03-2023;03/25/2023;2023;1;3;25;12;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23095;32623;26-03-2023;03/26/2023;2023;1;3;26;13;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23096;32723;27-03-2023;03/27/2023;2023;1;3;27;13;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23097;32823;28-03-2023;03/28/2023;2023;1;3;28;13;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23098;32923;29-03-2023;03/29/2023;2023;1;3;29;13;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23099;33023;30-03-2023;03/30/2023;2023;1;3;30;13;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23100;33123;31-03-2023;03/31/2023;2023;1;3;31;13;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23101;40123;01-04-2023;04-01-2023;2023;2;4;1;13;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23102;40223;02-04-2023;04-02-2023;2023;2;4;2;14;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23103;40323;03-04-2023;04-03-2023;2023;2;4;3;14;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23104;40423;04-04-2023;04-04-2023;2023;2;4;4;14;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23105;40523;05-04-2023;04-05-2023;2023;2;4;5;14;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23106;40623;06-04-2023;04-06-2023;2023;2;4;6;14;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23107;40723;07-04-2023;04-07-2023;2023;2;4;7;14;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23108;40823;08-04-2023;04-08-2023;2023;2;4;8;14;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23109;40923;09-04-2023;04-09-2023;2023;2;4;9;15;Sun;1;01-01-1960;EASTER;ETC/GMT+7;GMT-07:00;-25200
23110;41023;10-04-2023;04-10-2023;2023;2;4;10;15;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23111;41123;11-04-2023;04-11-2023;2023;2;4;11;15;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23112;41223;12-04-2023;04-12-2023;2023;2;4;12;15;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23113;41323;13-04-2023;04/13/2023;2023;2;4;13;15;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23114;41423;14-04-2023;04/14/2023;2023;2;4;14;15;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23115;41523;15-04-2023;04/15/2023;2023;2;4;15;15;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23116;41623;16-04-2023;04/16/2023;2023;2;4;16;16;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23117;41723;17-04-2023;04/17/2023;2023;2;4;17;16;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23118;41823;18-04-2023;04/18/2023;2023;2;4;18;16;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23119;41923;19-04-2023;04/19/2023;2023;2;4;19;16;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23120;42023;20-04-2023;04/20/2023;2023;2;4;20;16;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23121;42123;21-04-2023;04/21/2023;2023;2;4;21;16;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23122;42223;22-04-2023;04/22/2023;2023;2;4;22;16;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23123;42323;23-04-2023;04/23/2023;2023;2;4;23;17;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23124;42423;24-04-2023;04/24/2023;2023;2;4;24;17;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23125;42523;25-04-2023;04/25/2023;2023;2;4;25;17;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23126;42623;26-04-2023;04/26/2023;2023;2;4;26;17;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23127;42723;27-04-2023;04/27/2023;2023;2;4;27;17;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23128;42823;28-04-2023;04/28/2023;2023;2;4;28;17;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23129;42923;29-04-2023;04/29/2023;2023;2;4;29;17;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23130;43023;30-04-2023;04/30/2023;2023;2;4;30;18;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23131;50123;01-05-2023;05-01-2023;2023;2;5;1;18;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23132;50223;02-05-2023;05-02-2023;2023;2;5;2;18;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23133;50323;03-05-2023;05-03-2023;2023;2;5;3;18;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23134;50423;04-05-2023;05-04-2023;2023;2;5;4;18;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23135;50523;05-05-2023;05-05-2023;2023;2;5;5;18;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23136;50623;06-05-2023;05-06-2023;2023;2;5;6;18;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23137;50723;07-05-2023;05-07-2023;2023;2;5;7;19;Sun;1;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23138;50823;08-05-2023;05-08-2023;2023;2;5;8;19;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23139;50923;09-05-2023;05-09-2023;2023;2;5;9;19;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23140;51023;10-05-2023;05-10-2023;2023;2;5;10;19;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23141;51123;11-05-2023;05-11-2023;2023;2;5;11;19;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23142;51223;12-05-2023;05-12-2023;2023;2;5;12;19;Fri;6;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23143;51323;13-05-2023;05/13/2023;2023;2;5;13;19;Sat;7;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23144;51423;14-05-2023;05/14/2023;2023;2;5;14;20;Sun;1;01-01-1960;MOTHERS;ETC/GMT+7;GMT-07:00;-25200
23145;51523;15-05-2023;05/15/2023;2023;2;5;15;20;Mon;2;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23146;51623;16-05-2023;05/16/2023;2023;2;5;16;20;Tue;3;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23147;51723;17-05-2023;05/17/2023;2023;2;5;17;20;Wed;4;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
23148;51823;18-05-2023;05/18/2023;2023;2;5;18;20;Thu;5;01-01-1960;;ETC/GMT+7;GMT-07:00;-25200
